Date,Mean_PCP,Mean_Tmax,Mean_Tmin,rh,solar,wind
01-05-1980,0,35.2,26.7,0.18,27.81,6.03
02-05-1980,0,42,26.7,0.15,27.44,6.58
03-05-1980,0,41,27.8,0.15,27.39,6.49
04-05-1980,0,41.4,27.8,0.17,25.67,6.63
05-05-1980,0,35.5,26.7,0.19,27.58,5.71
06-05-1980,0,37.7,24.4,0.16,26.62,6.22
07-05-1980,0,38,28.3,0.17,24.04,6.07
08-05-1980,0,37.6,25.6,0.21,15.01,5.16
09-05-1980,0.2,39.2,24.4,0.2,25.4,4.25
10-05-1980,0,34.4,24.4,0.16,28.13,5.83
11-05-1980,0,39,24.4,0.16,28.79,5.68
12-05-1980,0,35.9,25.6,0.13,28.49,6.76
13-05-1980,0,42.3,25.6,0.11,27.95,5.97
14-05-1980,0,34.9,26.7,0.14,22.79,5.26
15-05-1980,0,39.1,26.7,0.17,22.97,4.81
16-05-1980,0,35.6,25.6,0.14,29.55,5.41
17-05-1980,0,46.5,26.7,0.12,29.54,6.25
18-05-1980,0,38.1,26.7,0.14,28.6,6.09
19-05-1980,0,41.4,28.9,0.16,26.98,6.06
20-05-1980,0,38.2,26.7,0.24,23.17,6.57
21-05-1980,3,41.2,25.6,0.19,27.01,5.85
22-05-1980,0,37.8,24.4,0.19,28.99,6.62
23-05-1980,0,37.3,24.4,0.18,29.25,6.69
24-05-1980,0,41.8,24.4,0.17,29.35,7.16
25-05-1980,0,42.1,25.6,0.15,29.86,6.98
26-05-1980,0,42.6,26.7,0.18,29.44,5.96
27-05-1980,0,38.3,25.6,0.17,28.73,5.95
28-05-1980,4.6,39.3,25.6,0.15,28.95,5.93
29-05-1980,2,40.4,20,0.15,29.88,5.74
30-05-1980,0,35.2,18.9,0.17,29.43,5.09
31-05-1980,8,29.5,20,0.14,29.62,5.95
01-06-1980,0,40.7,18.3,0.14,29.98,5.16
02-06-1980,16,33.8,19.4,0.13,29.75,4.81
03-06-1980,0,39.2,21.1,0.11,29.33,5.61
04-06-1980,0,37.2,25.6,0.14,30.03,4.91
05-06-1980,0,37.5,25.6,0.11,29.9,5.92
06-06-1980,0,38.4,25.6,0.13,29.36,5.3
07-06-1980,0,39.5,25.6,0.12,29.63,4.48
08-06-1980,0,39.2,25.6,0.15,29.5,4.72
09-06-1980,2,36.6,25.6,0.15,30,4.79
10-06-1980,0,34.6,26.7,0.15,30.07,4.1
11-06-1980,0,32.4,26.7,0.17,30,3.83
12-06-1980,3.5,40.2,24.4,0.2,28.26,3.01
13-06-1980,6.1,35.9,22.2,0.17,28.16,3.81
14-06-1980,34.5,32.7,22.2,0.18,27.54,4.31
15-06-1980,7.5,33.8,23.3,0.17,29.84,5.58
16-06-1980,0,35.7,23.9,0.14,30.11,5.66
17-06-1980,0,35.9,21.1,0.14,30.57,4.43
18-06-1980,0,37,28.9,0.13,30.46,4.72
19-06-1980,44,37.4,26.7,0.16,30.03,4.4
20-06-1980,38,38.7,24.4,0.28,29,2.86
21-06-1980,1.1,38.7,24.4,0.39,27.33,2.35
22-06-1980,0,41,23.3,0.47,16.85,2.06
23-06-1980,0,38.9,25.6,0.47,26.23,2.07
24-06-1980,0,37.1,26.7,0.61,28,1.96
25-06-1980,1.1,36.5,25.6,0.63,17.46,3.4
26-06-1980,0,35.6,26.7,0.6,26.41,2.77
27-06-1980,35.5,37.1,25.6,0.4,28.28,3.49
28-06-1980,0,28.8,25.6,0.28,29.34,4.01
29-06-1980,9.5,37.6,25.6,0.35,28.89,3.39
30-06-1980,21.5,38,26.7,0.27,29,4.3
01-07-1980,9.5,35.6,23.3,0.32,29.46,3.01
02-07-1980,0,34.9,25.6,0.43,28,2.72
03-07-1980,4.5,33.7,26.7,0.5,23.92,2.07
04-07-1980,0.5,28.7,26.7,0.56,26.59,2.33
05-07-1980,3,31.8,25.6,0.56,27.69,3
06-07-1980,42,35.6,26.7,0.45,26.54,2.86
07-07-1980,0,34.2,24.4,0.58,27.18,2.58
08-07-1980,47,30.6,23.3,0.6,26.43,2.36
09-07-1980,28.5,35.2,24.4,0.6,8.75,2.36
10-07-1980,27,32.9,23.3,0.53,27.75,2.71
11-07-1980,1.9,35.2,25,0.59,26.74,1.95
12-07-1980,24,36.4,25.6,0.66,23.07,2.9
13-07-1980,112,32.3,25.6,0.79,12.48,3.7
14-07-1980,18.4,31.5,24.4,0.7,15.93,2.16
15-07-1980,0,31.7,23.3,0.62,27.78,2.8
16-07-1980,2,34.2,25.6,0.65,27.5,2.46
17-07-1980,52,30.1,25,0.74,26.88,1.81
18-07-1980,4.4,32.9,23.3,0.6,27.43,2.42
19-07-1980,20.2,38,25,0.49,27.15,3.22
20-07-1980,0,34.7,24.4,0.4,27.28,2.91
21-07-1980,0,30.7,25,0.54,25.98,2.48
22-07-1980,0,33,26.7,0.68,26.2,2.53
23-07-1980,3.5,29.4,25.6,0.64,27.21,1.75
24-07-1980,0,32.6,25.6,0.76,23.24,1.63
25-07-1980,24,35.4,24.4,0.73,5.96,2.69
26-07-1980,65,29,25.6,0.72,17.11,2.46
27-07-1980,2,31.6,22.2,0.62,21.81,2.27
28-07-1980,1.5,34.5,24.4,0.76,10.08,1.66
29-07-1980,26.5,32.4,25.6,0.8,23.43,2.01
30-07-1980,1.5,36.4,27.8,0.77,17.95,2.17
31-07-1980,0,35.7,27.8,0.78,19.75,1.93
01-08-1980,0,33,25.6,0.79,25.04,2.18
02-08-1980,107,28.7,26.7,0.77,24.92,2.75
03-08-1980,72,32.7,24.4,0.79,24.39,2.04
04-08-1980,2,26.5,25.6,0.83,14.68,1.21
05-08-1980,0.5,29.1,25.6,0.81,24.86,1.7
06-08-1980,0,30.9,25.6,0.79,23.71,2.28
07-08-1980,5.5,32.6,26.1,0.8,24.51,2.39
08-08-1980,0,29.6,24.4,0.79,19.07,2.47
09-08-1980,22.5,32,25.6,0.79,18.84,2.65
10-08-1980,0,28.5,23.3,0.72,26.68,2.21
11-08-1980,0,34.9,25.6,0.58,26.31,3.85
12-08-1980,2,28.8,25.6,0.57,26.47,3.19
13-08-1980,1,30.1,24.4,0.62,26.23,2.92
14-08-1980,42,33.9,24.4,0.56,26.2,3.62
15-08-1980,2,33,22.2,0.43,26.42,3.89
16-08-1980,0,27.9,24.4,0.42,25.93,3.84
17-08-1980,0,29.1,24.4,0.46,25.97,4.4
18-08-1980,0,30.6,22.2,0.43,26.07,4.4
19-08-1980,0,26.7,23.3,0.41,26.43,4.74
20-08-1980,0,29.4,24.4,0.35,26.43,4.04
21-08-1980,0,35.6,24.4,0.46,25.96,3.28
22-08-1980,0,28.6,25.6,0.57,25.19,2.81
23-08-1980,9,28,26.7,0.62,24.81,2.74
24-08-1980,13,29.8,25.6,0.5,24.92,3.33
25-08-1980,0,34.9,24.4,0.41,25,3.9
26-08-1980,18.5,34,24.4,0.71,23.4,2.41
27-08-1980,0,29.3,23.3,0.53,10.19,2.19
28-08-1980,0,29,24.4,0.49,15.45,2.41
29-08-1980,10.4,34.1,24.4,0.54,20.09,2.16
30-08-1980,0,34.5,24.4,0.59,24.07,2.47
31-08-1980,0,29.4,24.4,0.7,23.78,2.6
01-09-1980,42,30.9,23.3,0.61,22.59,3.13
02-09-1980,0,29.4,22.2,0.66,7.12,3.43
03-09-1980,0,33.5,22.8,0.44,24.91,3.36
04-09-1980,36,35.7,23.3,0.38,24.08,3.53
05-09-1980,0,34.1,22.2,0.28,24.11,3.44
06-09-1980,5.5,34.2,23.3,0.6,18.95,2.09
07-09-1980,0,33.4,23.3,0.53,18.16,2.59
08-09-1980,1,31,24.4,0.47,23.18,2.98
09-09-1980,0,33,24.4,0.55,22.76,2.6
10-09-1980,5,31.8,23.3,0.43,22.81,3.52
11-09-1980,0,33.1,23.3,0.36,13.5,3.3
12-09-1980,0,31.6,23.3,0.36,22.82,3.89
13-09-1980,0,29.7,23.3,0.36,22.78,3.47
14-09-1980,0,33.4,23.3,0.31,23.08,4.02
15-09-1980,0,36.7,22.2,0.29,23.05,4.36
16-09-1980,0,32.3,22.2,0.25,22.85,3.91
17-09-1980,4.5,33,22.2,0.24,22.56,3.71
18-09-1980,0,31.9,21.1,0.24,22.29,3.81
19-09-1980,0,33.7,21.1,0.34,22.04,3.51
20-09-1980,2.5,36,21.1,0.38,22.06,3.49
21-09-1980,0,34.9,21.1,0.39,22.06,3.37
22-09-1980,0,34.9,21.1,0.43,21.76,4.09
23-09-1980,0,27.7,22.2,0.43,21.49,4.18
24-09-1980,0,32.9,22.2,0.4,21.09,4.43
25-09-1980,0,29.8,22.2,0.41,21.23,4.84
26-09-1980,0,34.2,22.2,0.43,21.51,4.93
27-09-1980,0,30.7,21.1,0.38,21.82,5.34
28-09-1980,0,32.2,20,0.39,22.02,5.65
29-09-1980,0,30.4,20,0.39,21.84,5.75
30-09-1980,0,28.9,22.2,0.45,21.32,5.92
01-10-1980,0,32.3,22.2,0.45,21.11,5.78
02-10-1980,0,31.7,22.2,0.46,21,5.75
03-10-1980,0,34.6,21.1,0.43,21.12,5.89
04-10-1980,0,33.5,20,0.41,20.78,5.34
05-10-1980,0,32.8,21.1,0.42,20.35,4.46
06-10-1980,0,34.5,22.2,0.45,20.07,4.61
07-10-1980,0,33.7,22.2,0.49,19.77,3.85
08-10-1980,7.5,34.5,21.7,0.44,18.6,4.29
09-10-1980,0,34.4,18.9,0.47,19.12,4.29
10-10-1980,0,30,21.1,0.33,19.31,5.67
11-10-1980,0,33.1,18.9,0.31,18.93,5.38
12-10-1980,0,32.3,17.8,0.29,19.03,4.86
13-10-1980,0,31.4,20,0.23,19.53,4.86
14-10-1980,0,28.9,17.8,0.22,19.21,4.85
15-10-1980,0,28.7,17.8,0.23,19.12,4.25
16-10-1980,0,32,20,0.27,18.84,4.38
17-10-1980,0,27.7,18.9,0.26,18.45,4.81
18-10-1980,0,29.4,17.8,0.25,18.44,5.15
19-10-1980,0,30.2,17.8,0.27,17.72,4.2
20-10-1980,0,32.6,18.9,0.28,18.28,4.84
21-10-1980,0,29.7,16.7,0.25,18.36,4.93
22-10-1980,0,27.7,16.7,0.2,18.44,4.89
23-10-1980,0,30.7,17.8,0.15,18.17,5.44
24-10-1980,0,31.2,16.7,0.18,17.68,5.03
25-10-1980,0,31.8,17.8,0.21,17.73,4.94
26-10-1980,0,25.8,17.8,0.22,17.31,4.48
27-10-1980,0,32.3,16.7,0.23,17.22,4.37
28-10-1980,0,27,16.7,0.25,15.48,3.4
29-10-1980,0,28.7,15.6,0.3,16.46,4.1
30-10-1980,0,32.1,16.7,0.35,12.26,3.36
31-10-1980,0,31,16.1,0.27,16.37,3.35
01-11-1980,0,28.7,16.7,0.35,16.67,3.3
02-11-1980,0,26.8,15.6,0.34,16.08,3.47
03-11-1980,0,26,16.7,0.33,16.34,3.41
04-11-1980,0,26.4,16.1,0.29,16.1,3.69
05-11-1980,0,26.9,16.7,0.21,16.34,3.87
06-11-1980,0,28.3,16.7,0.16,16.61,4.64
07-11-1980,0,27.1,16.1,0.24,16.65,4.71
08-11-1980,0,29,16.7,0.26,16.58,3.54
09-11-1980,0,25.4,15.6,0.25,16.32,3.75
10-11-1980,0,32,14.4,0.25,16.04,3.98
11-11-1980,0,27.5,11.1,0.27,15.96,3.83
12-11-1980,0,27.6,10.6,0.28,15.83,3.99
13-11-1980,0,24.9,11.1,0.29,15.72,3.7
14-11-1980,0,27.5,11.1,0.33,15.48,3.54
15-11-1980,0,28.6,12.2,0.33,15.37,3.3
16-11-1980,0,26.5,13.3,0.25,15.27,4.1
17-11-1980,0,26.7,13.3,0.26,15.38,3.72
18-11-1980,0,25.2,12.8,0.27,15.29,3.69
19-11-1980,0,28.3,13.3,0.25,15.21,3.83
20-11-1980,0,30,12.2,0.26,15.01,3.76
21-11-1980,0,26.8,12.2,0.27,14.95,3.72
22-11-1980,0,24.8,12.2,0.27,14.6,4.69
23-11-1980,0,27.3,12.2,0.26,14.5,5
24-11-1980,0,28,12.8,0.2,14.5,3.86
25-11-1980,0,24.6,13.3,0.18,14.02,4.93
26-11-1980,10.2,24.3,13.3,0.33,13.88,3.91
27-11-1980,20.1,23.7,13.9,0.7,2.88,4.38
28-11-1980,0.2,22,12.2,0.48,9.25,3.29
29-11-1980,0,25.1,12.8,0.38,13.98,3.95
30-11-1980,0,26.1,12.2,0.31,13.95,3.14
01-12-1980,0,21.5,11.1,0.38,14.02,3.44
02-12-1980,0,18.6,12.2,0.4,14.17,4.01
03-12-1980,0,22.6,11.1,0.5,13.95,4.04
04-12-1980,0,18.8,11.7,0.6,13.93,3.61
05-12-1980,0,19.1,11.7,0.47,14.1,4.61
06-12-1980,0,26.6,10,0.47,14.08,4.37
07-12-1980,0,18.5,10,0.29,13.98,3.81
08-12-1980,0,25.8,10,0.89,13.95,5.01
09-12-1980,0,23.8,10,0.91,13.91,5.3
10-12-1980,0,24.2,8.9,0.94,13.4,5.46
11-12-1980,0,20.8,10,0.88,12.7,5.15
12-12-1980,0,18.7,9.4,0.92,13.54,5.44
13-12-1980,0,20.1,10,0.9,13.03,5.74
14-12-1980,0,20.1,10,0.78,13.24,5.82
15-12-1980,0,23,8.9,0.22,13.61,3.96
16-12-1980,0,22.3,8.9,0.82,13.73,5.66
17-12-1980,0,19,7.8,0.83,13.55,5.9
18-12-1980,0,21.8,8.9,0.8,13.09,5.92
19-12-1980,0,21.4,8.9,0.65,13.11,4.64
20-12-1980,0,19.6,10,0.73,11.81,5.53
21-12-1980,0,26.5,10,0.73,10.37,4.79
22-12-1980,1.5,21.7,11.1,0.78,6.65,4.55
23-12-1980,16.4,20.9,9.4,0.9,1.97,3.49
24-12-1980,11.5,18.5,11.1,0.78,11.7,4.3
25-12-1980,20.2,16.1,10,0.8,10.43,3.49
26-12-1980,0,15.6,10,0.51,5.38,3.58
27-12-1980,0,17.2,8.9,0.72,13.05,4.77
28-12-1980,0,20.1,9.4,0.74,12.31,4.48
29-12-1980,0,23.5,8.9,0.76,10,4.81
30-12-1980,0,20,8.9,0.78,13.12,4.82
31-12-1980,0,18.8,8.9,0.79,0.07,6.29
01-01-1981,0,19.4,8.9,0.68,13.61,4.55
02-01-1981,0,20.1,8.9,0.41,13.1,3.19
03-01-1981,0,18.4,10,0.89,1.09,5.29
04-01-1981,6.2,18.1,10,0.81,11.9,4.27
05-01-1981,0,19.3,8.9,0.86,1.54,4.47
06-01-1981,0,15.6,8.9,0.67,12.45,3.12
07-01-1981,12,22.4,7.8,0.78,12.79,3.75
08-01-1981,0,14.7,6.7,0.75,14.02,4.12
09-01-1981,0,12.8,5.6,0.73,13.89,3.85
10-01-1981,0,16.7,5.6,0.49,13.98,4.23
11-01-1981,0,15.4,6.7,0.42,13.9,4.8
12-01-1981,0,18.4,7.2,0.48,14.29,4.57
13-01-1981,0,19.8,6.7,0.47,14.41,3.84
14-01-1981,0,15.2,7.2,0.56,14,3.75
15-01-1981,0,15.9,7.8,0.47,13.81,3.91
16-01-1981,0,18.1,7.8,0.44,12.17,3.68
17-01-1981,0,11.6,7.2,0.49,10.12,3.73
18-01-1981,0,16.6,7.8,0.5,14.32,3.99
19-01-1981,0,24.7,7.8,0.59,14.59,3.17
20-01-1981,0,22.7,8.9,0.55,14.61,4.02
21-01-1981,0,16,8.9,0.57,13.54,3.8
22-01-1981,0,16.3,8.9,0.68,6.68,4.29
23-01-1981,0,15.5,10,0.89,1.53,3.98
24-01-1981,31,20.6,8.9,0.86,1.72,4.78
25-01-1981,12,19.2,5.6,0.89,1.42,4.84
26-01-1981,9.5,14.7,5.6,0.72,14.1,4.04
27-01-1981,0,18.8,7.8,0.7,14.53,4.49
28-01-1981,0,23.3,10,0.91,2.73,3.13
29-01-1981,4.3,20.8,8.9,0.84,4.82,3.65
30-01-1981,4.2,13.9,8.9,0.91,1.37,4.15
31-01-1981,1.7,21.1,7.8,0.68,10.17,4.24
01-02-1981,6.3,21.1,6.7,0.68,16.02,3.55
02-02-1981,0,18.1,8.3,0.67,16.02,3.66
03-02-1981,0.3,16.1,8.9,0.6,3.68,4.21
04-02-1981,3.5,17.2,8.9,0.76,1.77,5.25
05-02-1981,0,14.6,8.9,0.71,11.14,3.61
06-02-1981,10,16.8,10,0.59,12.88,4.11
07-02-1981,0,21.2,8.3,0.42,16.76,3.95
08-02-1981,0,17.7,10,0.49,16.98,4.45
09-02-1981,0,19.3,10,0.55,17.05,4.45
10-02-1981,0,19.2,10.6,0.62,17.11,3.35
11-02-1981,0,23.7,11.1,0.69,16.54,3.71
12-02-1981,0,20.1,11.1,0.56,16.94,4.76
13-02-1981,0,17.4,12.2,0.5,17.27,4.72
14-02-1981,0,18.8,12.2,0.56,7.52,4.97
15-02-1981,0,19,12.8,0.52,17.25,3.7
16-02-1981,0,19.8,13.3,0.29,18.04,4.4
17-02-1981,0,18.4,12.8,0.26,18.49,5.45
18-02-1981,0,16.7,12.2,0.47,18.61,5.27
19-02-1981,0,18.4,12.2,0.39,17.29,5.79
20-02-1981,0,19,12.2,0.43,18.93,5.63
21-02-1981,0,17.9,12.2,0.44,18.88,5.19
22-02-1981,0,22.4,12.2,0.43,18.54,4.64
23-02-1981,0,18.6,13.3,0.43,15.47,6.06
24-02-1981,0,20.1,14.4,0.56,5.88,7.19
25-02-1981,0,21.2,15.6,0.42,18.26,5.9
26-02-1981,0,18.6,14.4,0.43,18.09,5.07
27-02-1981,0,16.3,14.4,0.78,4.97,4.32
28-02-1981,18,22.6,11.1,0.76,5,4.28
01-03-1981,0,15.1,11.1,0.53,14.11,4.72
02-03-1981,0,25,12.2,0.59,20.26,5.07
03-03-1981,,20.3,12.2,0.5,15.33,4.47
04-03-1981,0,20.8,12.8,0.45,19.58,5.09
05-03-1981,0,22.3,14.4,0.38,18.3,6.86
06-03-1981,0,19.9,16.1,0.7,7.71,6.44
07-03-1981,0,29.1,10,0.55,9.63,5.36
08-03-1981,0,27.2,10.6,0.42,21.3,3.76
09-03-1981,0,27.7,11.1,0.43,14.31,4.4
10-03-1981,20,25.4,11.7,0.74,2.1,5.71
11-03-1981,0,24.8,10,0.41,20.44,4.07
12-03-1981,0,17.3,12.2,0.39,17.24,4.29
13-03-1981,0,21.3,12.2,0.33,20.4,3.99
14-03-1981,4.2,21.1,11.1,0.72,5.7,2.8
15-03-1981,0,24,12.2,0.78,2.29,2.58
16-03-1981,0,28.4,11.7,0.49,21.18,3.05
17-03-1981,0,28.8,11.1,0.4,22.08,4.29
18-03-1981,4,22.2,12.2,0.23,21.32,4.48
19-03-1981,0,28.1,13.9,0.44,14.56,3.26
20-03-1981,0,20.4,14.4,0.63,13.15,4.41
21-03-1981,0,25.6,11.1,0.52,15.08,4.86
22-03-1981,0,25.3,10,0.54,14.91,3.61
23-03-1981,12,27.4,11.1,0.41,23.17,4.5
24-03-1981,37.5,22.2,13.3,0.29,23.14,4.58
25-03-1981,25.6,17.3,14.4,0.31,23.18,4.32
26-03-1981,2.3,22.5,15.6,0.4,20.49,3.99
27-03-1981,0,26.7,15.6,0.33,23.5,4.2
28-03-1981,0,23.8,16.7,0.3,21.7,3.55
29-03-1981,0,26,17.8,0.38,16.43,5.76
30-03-1981,0,20.2,18.9,0.56,13.01,4.46
31-03-1981,0,31.4,16.7,0.35,22.92,3.81
01-04-1981,0,27.4,16.7,0.27,24.43,4.05
02-04-1981,4.1,24.9,17.2,0.27,16.54,5.32
03-04-1981,10.1,22.4,17.8,0.34,10.92,6.3
04-04-1981,0,28.8,17.8,0.28,14.92,4.91
05-04-1981,0,24.9,16.7,0.21,25.52,5.07
06-04-1981,2.1,25.8,16.1,0.23,25.74,5.05
07-04-1981,6.4,21.4,16.7,0.2,25.42,5.75
08-04-1981,0,25.6,16.7,0.2,25.55,5.64
09-04-1981,0,33,17.2,0.22,26.11,5.47
10-04-1981,0,37.1,17.8,0.18,26.32,5.44
11-04-1981,0,35.2,18.3,0.18,26.22,5.94
12-04-1981,0,33.9,18.9,0.19,25.6,4.79
13-04-1981,0,33.3,20,0.22,25.72,5.33
14-04-1981,0,35.6,21.1,0.15,25.39,5.54
15-04-1981,0,32.8,21.7,0.22,23.37,5.27
16-04-1981,0,34.2,25.6,0.24,19.17,6.28
17-04-1981,0,27.5,18.9,0.18,26.58,5.77
18-04-1981,0,32.6,20.6,0.13,27.67,5.67
19-04-1981,0,32.3,21.1,0.17,27.61,4.22
20-04-1981,5.1,29.9,21.1,0.17,26.19,4.49
21-04-1981,0,28.5,23.3,0.26,14.99,5.72
22-04-1981,0,26.5,20,0.16,24.99,6.53
23-04-1981,0,29.1,20.6,0.16,26.83,5.48
24-04-1981,0,37.7,21.1,0.2,27.48,4.94
25-04-1981,10,31.1,20,0.17,27.74,5.92
26-04-1981,0,34.2,20,0.17,27.42,5.88
27-04-1981,0,32.2,19.4,0.15,27.47,6.66
28-04-1981,0,29.1,21.1,0.16,26.64,4.66
29-04-1981,0,29.5,18.9,0.24,24.54,4.74
30-04-1981,0,30.5,20,0.25,23.61,4.17
01-05-1981,0,33.9,17.8,0.26,26.86,4.74
02-05-1981,0,28.5,18.9,0.21,27.86,4.13
03-05-1981,0,40.2,20,0.23,26.34,3.86
04-05-1981,0,34.4,21.1,0.45,13.24,3.81
05-05-1981,0,37.4,20.6,0.19,24.68,5.99
06-05-1981,0,33.5,20,0.22,23.43,4.55
07-05-1981,0,36.7,18.9,0.18,27.55,4.4
08-05-1981,0,36.3,18.9,0.26,23.96,3.94
09-05-1981,13,34.9,19.4,0.3,22.67,4.24
10-05-1981,0,41.4,17.8,0.26,20.2,3.25
11-05-1981,0,39,17.8,0.24,26.97,4.29
12-05-1981,1.5,42,17.2,0.22,28.58,5.27
13-05-1981,0,43.8,18.9,0.18,29.05,5.33
14-05-1981,0,43.6,23.3,0.19,27.82,5.95
15-05-1981,2.5,39.6,24.4,0.19,27.42,5.93
16-05-1981,2.5,50.2,24.4,0.2,28.73,4.62
17-05-1981,0,34.1,23.3,0.16,29.33,5.24
18-05-1981,0,43.5,25.6,0.14,29.56,6.19
19-05-1981,0,40.2,26.7,0.14,29.45,5.47
20-05-1981,0,40.9,27.8,0.17,25.24,5.54
21-05-1981,0,40.8,26.7,0.16,24.89,4.39
22-05-1981,0,37.3,22.2,0.19,26.42,4.35
23-05-1981,0,40.9,22.2,0.16,29.5,4.53
24-05-1981,0,32.7,23.3,0.14,29.59,4.43
25-05-1981,0,37.2,21.1,0.16,29.37,4.02
26-05-1981,10,40.7,25.6,0.14,29.33,5.65
27-05-1981,0,35.1,22.2,0.16,29.05,4.65
28-05-1981,0,34.5,23.3,0.15,29.35,5.22
29-05-1981,0,37.5,25.6,0.15,29.16,5.4
30-05-1981,0,36.4,22.2,0.21,27.97,5.27
31-05-1981,2,36.4,21.1,0.2,28.29,4.2
01-06-1981,0,36.3,25.6,0.15,28.56,5.18
02-06-1981,0,31.4,23.3,0.17,28.54,4.94
03-06-1981,9,41.5,25.6,0.12,29.48,6.19
04-06-1981,12,35.7,25.6,0.14,28.58,5.81
05-06-1981,0,39,24.4,0.16,29.68,5.36
06-06-1981,9,38,25,0.14,30.43,5.3
07-06-1981,0,42,25,0.11,30.3,5.56
08-06-1981,0,45.6,25.6,0.17,25.49,5.07
09-06-1981,0,39.5,25.6,0.14,29.28,4.19
10-06-1981,0,39.1,25.6,0.1,30.06,4.38
11-06-1981,0,35.6,24.4,0.08,29.88,5.6
12-06-1981,0,39.4,25.6,0.12,28.92,5.19
13-06-1981,0,39.7,25.6,0.12,30.65,5.19
14-06-1981,0,35.4,25.6,0.1,30.85,5.03
15-06-1981,0,29.2,26.7,0.11,30.11,5.79
16-06-1981,0,37.3,25.6,0.12,30.12,5.93
17-06-1981,0,43.8,26.1,0.11,30.18,5.49
18-06-1981,0,35.9,26.7,0.14,29.78,4.26
19-06-1981,0,39,26.7,0.16,29.48,4.51
20-06-1981,0,38.7,25.6,0.15,29.68,4.92
21-06-1981,0,35.6,27.8,0.17,27.34,4.28
22-06-1981,0,39.9,27.8,0.17,28.83,3.6
23-06-1981,2,43.3,26.7,0.23,29.69,3.08
24-06-1981,2,37.5,27.2,0.46,26.38,2.43
25-06-1981,0,33.6,25.6,0.48,28.49,2.61
26-06-1981,6,42.6,26.7,0.5,27.84,2.21
27-06-1981,0,38.6,26.7,0.5,27.02,2.17
28-06-1981,0,40.2,24.4,0.47,26.62,2.5
29-06-1981,9,33.3,24.4,0.69,24.95,3.32
30-06-1981,0,36.6,23.3,0.56,26.09,2.73
01-07-1981,0,37,24.4,0.61,27.33,2.68
02-07-1981,42,34.9,25.6,0.54,17.89,2.66
03-07-1981,45,39.5,23.3,0.34,28.71,3.72
04-07-1981,55.7,36.3,22.2,0.25,28.92,4.57
05-07-1981,0,34.5,23.3,0.32,27.38,3.71
06-07-1981,8.5,36.4,23.3,0.31,28.42,3.77
07-07-1981,6,36.8,24.4,0.29,27.7,3.35
08-07-1981,2.5,41,23.3,0.6,14.86,2.75
09-07-1981,11.5,38.7,22.8,0.56,25.95,2.24
10-07-1981,1,38.2,23.3,0.61,27.23,2.24
11-07-1981,0,37.7,23.3,0.72,24.52,1.87
12-07-1981,0,34.4,23.9,0.77,17.27,1.72
13-07-1981,0,32.5,23.3,0.81,11.52,2.31
14-07-1981,1.5,31.2,22.2,0.77,13.24,2.73
15-07-1981,8,28.3,21.1,0.92,2.51,1.61
16-07-1981,4.2,28,21.1,0.89,2.74,2.05
17-07-1981,4.2,31.8,22.2,0.72,26.07,1.83
18-07-1981,114.4,30.6,23.3,0.78,26.87,2.48
19-07-1981,64.8,32,23.3,0.76,24.13,2.35
20-07-1981,20,27.1,24.4,0.82,21.14,2.09
21-07-1981,26.4,30.9,23.9,0.81,8.81,2.24
22-07-1981,58.6,30.7,23.3,0.75,16.59,2.13
23-07-1981,6.4,30.1,23.3,0.76,10.2,2.31
24-07-1981,15.5,27.4,23.9,0.81,20.47,1.9
25-07-1981,10,33.1,24.4,0.81,14.53,1.65
26-07-1981,0,27.6,23.3,0.86,22.47,1.98
27-07-1981,24.5,37.4,23.9,0.9,13.11,2.01
28-07-1981,60,30.3,22.2,0.91,1.83,2.93
29-07-1981,20,28.5,23.3,0.85,24.06,1.98
30-07-1981,15,33,23.3,0.88,9.41,2
31-07-1981,38,30.5,23.3,0.73,26.29,2.4
01-08-1981,6,30.6,23.3,0.8,23.84,2.17
02-08-1981,22.5,34.3,23.3,0.82,6.11,2.58
03-08-1981,66,31.8,23.3,0.91,2.61,4.37
04-08-1981,70,28.9,22.8,0.87,17.79,1.66
05-08-1981,0,35,23.3,0.9,7.94,1.59
06-08-1981,0.4,31,22.8,0.88,11.08,1.67
07-08-1981,2,28,23.3,0.8,24.12,2.75
08-08-1981,24,28.2,23.3,0.91,3.64,3.89
09-08-1981,58,30.4,23.3,0.74,23.62,3.33
10-08-1981,82,30.9,23.9,0.77,25.44,1.82
11-08-1981,0.2,31.8,24.4,0.88,24.83,1.16
12-08-1981,0.2,33.3,23.3,0.85,24.47,2.1
13-08-1981,0,30.1,22.8,0.78,24.91,2.93
14-08-1981,2.4,31.9,24.4,0.77,24.47,3.67
15-08-1981,0,29.8,23.9,0.79,4.25,3.44
16-08-1981,0,31,23.3,0.84,5.51,3.67
17-08-1981,14,33.8,24.4,0.72,25.43,3.13
18-08-1981,1,32.2,23.3,0.73,25.47,3.13
19-08-1981,0,29.2,24.4,0.72,25.12,3.02
20-08-1981,3.5,34.3,25,0.66,25.41,3.58
21-08-1981,2.5,36.2,23.3,0.66,25.37,4.4
22-08-1981,0,31.7,23.3,0.65,20.87,3.9
23-08-1981,0.5,32.3,23.3,0.63,24.89,4.53
24-08-1981,0,36.9,24.4,0.73,25.68,3.9
25-08-1981,8,34.4,23.3,0.75,25.06,3.8
26-08-1981,32.5,33.1,23.9,0.76,25.01,3.1
